"Gene" "OTU" "query" "db" "genus" "class" "phylum"
"arsM" "OTU_0668" "Candidatus Rokubacteria bacterium 13_1_40CM_3_69_38" "ncbi" NA NA "Candidatus Rokubacteria"
"arsM" "OTU_0667" "Chloroflexi bacterium RBG_16_70_13" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0989" "Actinobacteria bacterium 13_2_20CM_2_66_6" "ncbi" NA NA "Actinobacteria"
"acr3" "OTU_0505" "Verrucomicrobia bacterium 61-8" "ncbi" NA NA "Verrucomicrobia"
"arsM" "OTU_0541" "Actinobacteria bacterium 13_2_20CM_2_66_6" "ncbi" NA NA "Actinobacteria"
"arsM" "OTU_0960" "Streptomyces antibioticus" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"ClassB" "OTU_0045" "Legionella hackeliae" "ncbi" "Legionella" "Gammaproteobacteria" "Proteobacteria"
"acr3" "OTU_0071" "Methylosinus sp. 3S-1" "ncbi" "Methylosinus" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0064" "Methylobacillus flagellatus KT" "ncbi" "Methylobacillus" "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0244" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_61_28" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0268" "Emmonsia parva UAMH 139" "ncbi" "Emmonsia" "Eurotiomycetes" "Ascomycota"
"arsM" "OTU_0248" "Streptomyces antibioticus" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_0897" "Streptomyces antibioticus" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_1261" "Omnitrophica WOR_2 bacterium RBG_13_44_8b" "ncbi" NA NA "Candidatus Omnitrophica"
"ClassB" "OTU_0086" "Candidatus Solibacter usitatus Ellin6076" "ncbi" "Candidatus Solibacter" "Solibacteres" "Acidobacteria"
"acr3" "OTU_0354" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0726" "Streptomyces phaeopurpureus" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_0918" "Chloroflexi bacterium RBG_16_68_14" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_1077" "Streptomyces phaeopurpureus" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"ClassA" "OTU_0036" "Methylobacterium mesophilicum SR1.6/6" "ncbi" "Methylobacterium" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0171" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"arsA" "OTU_0090" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"arsM" "OTU_0955" "Rubrivivax sp. SCN 71-131" "ncbi" "Rubrivivax" "Betaproteobacteria" "Proteobacteria"
"aioA" "OTU_0028" "Roseomonas cervicalis ATCC 49957" "ncbi" "Roseomonas" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0746" "Streptomyces sp. MUSC 14" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_0968" "Streptomyces regalis" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_1290" "Magnetospirillum magnetotacticum MS-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"tolC" "OTU_0039" "Gammaproteobacteria bacterium SG8_30" "ncbi" NA "Gammaproteobacteria" "Proteobacteria"
"arsM" "OTU_0463" "Streptomyces sp. NRRL B-1568" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_0494" "Actinobacteria bacterium RBG_16_70_17" "ncbi" NA NA "Actinobacteria"
"arsM" "OTU_0736" "Magnetospirillum magnetotacticum MS-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1228" "Streptomyces sp. FXJ1.172" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"intI" "OTU_0236" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"acr3" "OTU_0337" "Mycobacterium rufum" "ncbi" "Mycobacterium" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0584" "Acidobacteria bacterium SCN 69-37" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0643" "Verrucomicrobia bacterium 61-8" "ncbi" NA NA "Verrucomicrobia"
"arsM" "OTU_0493" "Candidatus Fraserbacteria bacterium RBG_16_55_9" "ncbi" NA NA "Candidatus Fraserbacteria"
"arsM" "OTU_0613" "Solirubrobacterales bacterium 67-14" "ncbi" NA "Thermoleophilia" "Actinobacteria"
"arsM" "OTU_0950" "Acidithiobacillales bacterium SM23_46" "ncbi" NA "Acidithiobacillia" "Proteobacteria"
"ClassB" "OTU_0053" "Legionella hackeliae" "ncbi" "Legionella" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0113" "Candidatus Accumulibacter sp. SK-01" "ncbi" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_1097" "Streptomyces antibioticus" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0364" "Verrucomicrobia bacterium SCN 57-15" "ncbi" NA NA "Verrucomicrobia"
"arsA" "OTU_0163" "Caldilinea aerophila DSM 14535 = NBRC 104270" "ncbi" "Caldilinea" "Caldilineae" "Chloroflexi"
"arsM" "OTU_0259" "Gemmatimonadetes bacterium SCN 70-22" "ncbi" NA NA "Gemmatimonadetes"
"arsA" "OTU_0033" "Magnetospirillum magneticum AMB-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1041" "Methanobacterium curvum" "ncbi" "Methanobacterium" "Methanobacteria" "Euryarchaeota"
"arsA" "OTU_0145" "Rhodopirellula baltica SWK14" "ncbi" "Rhodopirellula" "Planctomycetia" "Planctomycetes"
"arsA" "OTU_0197" "Rhizobacter sp. Root404" "ncbi" "Rhizobacter" "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0144" "Chloroflexi bacterium RBG_16_68_14" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0624" "Actinosynnema sp. ALI-1.44" "ncbi" "Actinosynnema" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_0646" "miscellaneous Crenarchaeota group-1 archaeon SG8-32-1" "ncbi" NA NA "Candidatus Bathyarchaeota"
"arsM" "OTU_0849" "Acidobacteria bacterium 13_1_40CM_4_61_5" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0235" "Methylophilus sp. TWE2" "ncbi" "Methylophilus" "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0121" "Paenibacillus peoriae" "ncbi" "Paenibacillus" "Bacilli" "Firmicutes"
"arsM" "OTU_0273" "Magnetospirillum marisnigri" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0511" "Fimbriimonas ginsengisoli Gsoil 348" "ncbi" "Fimbriimonas" "Fimbriimonadia" "Armatimonadetes"
"arsM" "OTU_0677" "Mycobacterium shimoidei" "ncbi" "Mycobacterium" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_0778" "Bradyrhizobium sp. BR 10245" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1060" "Streptomyces antibioticus" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_0588" "Chloroflexi bacterium RBG_16_68_14" "ncbi" NA NA "Chloroflexi"
"ClassB" "OTU_0051" "Legionella hackeliae" "ncbi" "Legionella" "Gammaproteobacteria" "Proteobacteria"
"arsA" "OTU_0068" "Caloranaerobacter sp. TR13" "ncbi" "Caloranaerobacter" "Clostridia" "Firmicutes"
"arsM" "OTU_1172" "Chloroflexi bacterium RBG_16_68_14" "ncbi" NA NA "Chloroflexi"
"arsA" "OTU_0180" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsM" "OTU_0777" "Gemmatimonadetes bacterium SCN 70-22" "ncbi" NA NA "Gemmatimonadetes"
"ClassA" "OTU_0041" "Burkholderia ambifaria MEX-5" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"arsA" "OTU_0202" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"ClassB" "OTU_0050" "Legionella hackeliae" "ncbi" "Legionella" "Gammaproteobacteria" "Proteobacteria"
"arsA" "OTU_0121" "Caldilinea aerophila DSM 14535 = NBRC 104270" "ncbi" "Caldilinea" "Caldilineae" "Chloroflexi"
"vanX" "OTU_0063" "Kibdelosporangium sp. MJ126-NF4" "ncbi" "Kibdelosporangium" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0169" "Nitrospirae bacterium CG2_30_41_42" "ncbi" NA NA "Nitrospirae"
"arsM" "OTU_1054" "Chloroflexi bacterium RBG_16_68_14" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0146" "Leptolyngbya sp. NIES-3755" "ncbi" "Leptolyngbya" NA "Cyanobacteria"
"vanX" "OTU_0050" "Streptomyces toyocaensis" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"arsA" "OTU_0026" "Gemmatimonas phototrophica" "ncbi" "Gemmatimonas" "Gemmatimonadetes" "Gemmatimonadetes"
"arsA" "OTU_0063" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0175" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"arsCglut" "OTU_0115" "Afipia sp. P52-10" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1049" "Streptomyces phaeopurpureus" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"ClassB" "OTU_0102" "Legionella erythra" "ncbi" "Legionella" "Gammaproteobacteria" "Proteobacteria"
"arsM" "OTU_0635" "Ignavibacteria bacterium RIFOXYA2_FULL_35_10" "ncbi" NA "Ignavibacteria" "Ignavibacteriae"
"arsM" "OTU_1268" "Chloroflexi bacterium RBG_16_68_14" "ncbi" NA NA "Chloroflexi"
"ClassB" "OTU_0060" "Candidatus Solibacter usitatus Ellin6076" "ncbi" "Candidatus Solibacter" "Solibacteres" "Acidobacteria"
"tolC" "OTU_0026" "Herbaspirillum sp. TSA66" "ncbi" "Noviherbaspirillum" "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0295" "Opitutus terrae PB90-1" "ncbi" "Opitutus" "Opitutae" "Verrucomicrobia"
"acr3" "OTU_0570" "Actinobacteria bacterium RBG_16_68_12" "ncbi" NA NA "Actinobacteria"
"acr3" "OTU_0613" "Armatimonadetes bacterium RBG_16_67_12" "ncbi" NA NA "Armatimonadetes"
"intI" "OTU_0121" "Nitrosomonas europaea" "ncbi" "Nitrosomonas" "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0265" "Propionivibrio sp. S1" "ncbi" "Propionivibrio" "Betaproteobacteria" "Proteobacteria"
"sul2" "OTU_0010" "Rhizomicrobium sp. SCGC AG-212-E05" "ncbi" "Rhizomicrobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1308" "Candidatus Shapirobacteria bacterium GW2011_GWE1_38_10" "ncbi" NA NA "Candidatus Shapirobacteria"
"intI" "OTU_0091" "Methylophilaceae bacterium 11" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"tolC" "OTU_0046" "Betaproteobacteria bacterium SCGC AG-212-J23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"vanA" "OTU_0004" "Paenibacillus jilunlii" "ncbi" "Paenibacillus" "Bacilli" "Firmicutes"
"acr3" "OTU_0306" "Armatimonadetes bacterium RBG_16_67_12" "ncbi" NA NA "Armatimonadetes"
"acr3" "OTU_0336" "miscellaneous Crenarchaeota group archaeon SMTZ-80" "ncbi" NA NA "Candidatus Bathyarchaeota"
"ClassB" "OTU_0169" "Dyella japonica DSM 16301" "ncbi" "Dyella" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0118" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"arsM" "OTU_0212" "Chloroflexi bacterium RBG_16_68_14" "ncbi" NA NA "Chloroflexi"
"acr3" "OTU_0571" "Ignavibacteria bacterium RBG_16_34_14" "ncbi" NA "Ignavibacteria" "Ignavibacteriae"
"arsA" "OTU_0156" "Chloroflexus sp. Y-400-fl" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsM" "OTU_0254" "Armatimonadetes bacterium CG2_30_66_41" "ncbi" NA NA "Armatimonadetes"
"arsA" "OTU_0085" "Bacillus selenitireducens MLS10" "ncbi" NA "Bacilli" "Firmicutes"
"arsA" "OTU_0157" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"arsM" "OTU_0244" "Actinobacteria bacterium 13_1_20CM_3_68_9" "ncbi" NA NA "Actinobacteria"
"ClassB" "OTU_0018" "Candidatus Solibacter usitatus Ellin6076" "ncbi" "Candidatus Solibacter" "Solibacteres" "Acidobacteria"
"ClassB" "OTU_0170" "Legionella rubrilucens" "ncbi" "Legionella" "Gammaproteobacteria" "Proteobacteria"
"vanX" "OTU_0009" "Kibdelosporangium sp. MJ126-NF4" "ncbi" "Kibdelosporangium" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0264" "Opitutus terrae PB90-1" "ncbi" "Opitutus" "Opitutae" "Verrucomicrobia"
"arsM" "OTU_0820" "Chloroflexi bacterium RBG_16_68_14" "ncbi" NA NA "Chloroflexi"
"ClassA" "OTU_0084" "Rhodoplanes sp. Z2-YC6860" "ncbi" "Rhodoplanes" "Alphaproteobacteria" "Proteobacteria"
"vanX" "OTU_0002" "Dyella japonica A8" "ncbi" "Dyella" "Gammaproteobacteria" "Proteobacteria"
"acr3" "OTU_0310" "Ignavibacteria bacterium RIFCSPLOWO2_12_FULL_56_21" "ncbi" NA "Ignavibacteria" "Ignavibacteriae"
"arsA" "OTU_0143" "Caldilinea aerophila DSM 14535 = NBRC 104270" "ncbi" "Caldilinea" "Caldilineae" "Chloroflexi"
"arsCglut" "OTU_0889" "Burkholderia sp. GAS332" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0515" "Candidatus Shapirobacteria bacterium GW2011_GWE1_38_10" "ncbi" NA NA "Candidatus Shapirobacteria"
"ClassA" "OTU_0097" "Geobacter lovleyi SZ" "ncbi" "Geobacter" "Deltaproteobacteria" "Proteobacteria"
"ClassB" "OTU_0133" "Sphingomonadales bacterium BRH_c42" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsA" "OTU_0039" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsM" "OTU_0603" "Actinobacteria bacterium OV320" "ncbi" NA "Actinobacteria" "Actinobacteria"
"arsM" "OTU_1115" "Actinosynnema sp. ALI-1.44" "ncbi" "Actinosynnema" "Actinobacteria" "Actinobacteria"
"vanX" "OTU_0072" "Streptomyces sp. HGB0020" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"arsA" "OTU_0038" "Chloroflexus sp. Y-400-fl" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0017" "Chloroflexus aggregans DSM 9485" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsCglut" "OTU_0067" "Paraburkholderia aspalathi" "ncbi" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0090" "Afipia sp. P52-10" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"tolC" "OTU_0018" "Sulfuricella denitrificans skB26" "ncbi" "Sulfuricella" "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0311" "Sorangium cellulosum" "ncbi" "Sorangium" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0596" "Verrucomicrobia bacterium SCN 57-15" "ncbi" NA NA "Verrucomicrobia"
"arsA" "OTU_0005" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0223" "Agrobacterium albertimagni AOL15" "ncbi" "Agrobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1212" "Geobacillus sp. 8" "ncbi" "Geobacillus" "Bacilli" "Firmicutes"
"ClassA" "OTU_0045" "Bradyrhizobium retamae" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsA" "OTU_0130" "Caldilinea aerophila DSM 14535 = NBRC 104270" "ncbi" "Caldilinea" "Caldilineae" "Chloroflexi"
"arsM" "OTU_0397" "Streptomyces sp. MUSC 14" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"ClassA" "OTU_0025" "Sorangium cellulosum So0157-2" "ncbi" "Sorangium" "Deltaproteobacteria" "Proteobacteria"
"intI" "OTU_0138" "Chloroflexi bacterium OLB14" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0179" "Gemmatimonas sp. SM23_52" "ncbi" "Gemmatimonas" "Gemmatimonadetes" "Gemmatimonadetes"
"intI" "OTU_0234" "Rhodocyclaceae bacterium PG1-Ca6" "ncbi" "Rugosibacter" "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0275" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"tolC" "OTU_0038" "Gammaproteobacteria bacterium SG8_30" "ncbi" NA "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0128" "Bradyrhizobium sp." "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0332" "Streptomyces antibioticus" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"intI" "OTU_0164" "Candidatus Accumulibacter sp. SK-02" "ncbi" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria"
"vanA" "OTU_0011" "Paenibacillus thiaminolyticus" "ncbi" "Paenibacillus" "Bacilli" "Firmicutes"
"vanX" "OTU_0017" "Mycobacterium xenopi 4042" "ncbi" "Mycobacterium" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0563" "Acidomyces richmondensis" "ncbi" "Acidomyces" "Dothideomycetes" "Ascomycota"
"ClassA" "OTU_0079" "Nitrosomonas eutropha C91" "ncbi" "Nitrosomonas" "Betaproteobacteria" "Proteobacteria"
"vanX" "OTU_0056" "Rhodoplanes sp. Z2-YC6860" "ncbi" "Rhodoplanes" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0096" "Afipia sp. P52-10" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1239" "Streptomyces sp. G25(2015)" "ncbi" NA NA "Actinobacteria"
"arsA" "OTU_0096" "Pseudonocardia dioxanivorans CB1190" "ncbi" "Pseudonocardia" "Actinobacteria" "Actinobacteria"
"arsA" "OTU_0192" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"acr3" "OTU_0656" "Nocardioides sp. Soil777" "ncbi" "Nocardioides" "Actinobacteria" "Actinobacteria"
"arsA" "OTU_0111" "Rhodopirellula europaea 6C" "ncbi" "Rhodopirellula" "Planctomycetia" "Planctomycetes"
"intI" "OTU_0107" "Rhodocyclaceae bacterium PG1-Ca6" "ncbi" "Rugosibacter" "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0272" "Opitutaceae bacterium TSB47" "ncbi" NA "Opitutae" "Verrucomicrobia"
"arsM" "OTU_0818" "Magnetospirillum magnetotacticum MS-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0286" "Smithella sp. SDB" "ncbi" "Smithella" "Deltaproteobacteria" "Proteobacteria"
"arsA" "OTU_0086" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0097" "Chloroflexus aggregans DSM 9485" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsCglut" "OTU_0107" "Bradyrhizobium sp. cf659" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0439" "Burkholderia sp. GAS332" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0114" "Thioalkalivibrio sulfidophilus HL-EbGr7" "ncbi" "Thioalkalivibrio" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0193" "Coraliomargarita akajimensis DSM 45221" "ncbi" "Coraliomargarita" "Opitutae" "Verrucomicrobia"
"acr3" "OTU_0494" "miscellaneous Crenarchaeota group archaeon SMTZ-80" "ncbi" NA NA "Candidatus Bathyarchaeota"
"tolC" "OTU_0022" "Gammaproteobacteria bacterium SG8_30" "ncbi" NA "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0002" "Afipia sp. P52-10" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0720" "Candidatus Shapirobacteria bacterium GW2011_GWE1_38_10" "ncbi" NA NA "Candidatus Shapirobacteria"
"ClassB" "OTU_0097" "Chitinophaga costaii" "ncbi" "Chitinophaga" "Chitinophagia" "Bacteroidetes"
"arsA" "OTU_0047" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"arsA" "OTU_0082" "Magnetospirillum magneticum AMB-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0250" "Rhodocyclaceae bacterium PG1-Ca6" "ncbi" "Rugosibacter" "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0889" "Armatimonadetes bacterium RBG_19FT_COMBO_69_19" "ncbi" NA NA "Armatimonadetes"
"arsM" "OTU_1104" "Streptomyces sp. G25(2015)" "ncbi" NA NA "Actinobacteria"
"vanX" "OTU_0055" "Streptomyces lincolnensis" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"arsA" "OTU_0114" "Chloroflexus sp. Y-400-fl" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0126" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"arsCglut" "OTU_0307" "Bradyrhizobium erythrophlei" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsA" "OTU_0029" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0042" "Caldilinea aerophila DSM 14535 = NBRC 104270" "ncbi" "Caldilinea" "Caldilineae" "Chloroflexi"
"arsA" "OTU_0056" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0069" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"arsM" "OTU_0728" "Actinobacteria bacterium RBG_16_70_17" "ncbi" NA NA "Actinobacteria"
"intI" "OTU_0197" "Opitutaceae bacterium TAV5" "ncbi" NA "Opitutae" "Verrucomicrobia"
"intI" "OTU_0225" "Leptolyngbya sp. PCC 7375" "ncbi" "Leptolyngbya" NA "Cyanobacteria"
"tolC" "OTU_0033" "Gammaproteobacteria bacterium SG8_30" "ncbi" NA "Gammaproteobacteria" "Proteobacteria"
"arsA" "OTU_0036" "Caldilinea aerophila DSM 14535 = NBRC 104270" "ncbi" "Caldilinea" "Caldilineae" "Chloroflexi"
"arsA" "OTU_0064" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0232" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsM" "OTU_0731" "Chloroflexi bacterium RBG_16_68_14" "ncbi" NA NA "Chloroflexi"
"ClassB" "OTU_0210" "Legionella hackeliae" "ncbi" "Legionella" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0165" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0185" "Sideroxydans lithotrophicus ES-1" "ncbi" "Sideroxydans" "Betaproteobacteria" "Proteobacteria"
"arsA" "OTU_0189" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0235" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsCglut" "OTU_0051" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"ClassA" "OTU_0076" "Terriglobus roseus DSM 18391" "ncbi" "Terriglobus" "Acidobacteriia" "Acidobacteria"
"ClassB" "OTU_0022" "Legionella hackeliae" "ncbi" "Legionella" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0095" "Desulfurivibrio alkaliphilus AHT2" "ncbi" "Desulfurivibrio" "Deltaproteobacteria" "Proteobacteria"
"arsA" "OTU_0018" "Chloroflexus sp. Y-400-fl" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"intI" "OTU_0257" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"tolC" "OTU_0025" "Betaproteobacteria bacterium SCGC AG-212-J23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsA" "OTU_0025" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"arsM" "OTU_0947" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1209" "Solirubrobacterales bacterium 67-14" "ncbi" NA "Thermoleophilia" "Actinobacteria"
"arsA" "OTU_0110" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsCglut" "OTU_0252" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0527" "Chloroflexi bacterium RBG_16_51_16" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0017" "Halothiobacillus sp. LS2" "ncbi" "Halothiobacillus" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0211" "Oscillochloris trichoides DG6" "ncbi" "Oscillochloris" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0008" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"arsA" "OTU_0123" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0134" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"arsA" "OTU_0147" "Nocardioides sp. JS614" "ncbi" "Nocardioides" "Actinobacteria" "Actinobacteria"
"arsA" "OTU_0148" "Caldilinea aerophila DSM 14535 = NBRC 104270" "ncbi" "Caldilinea" "Caldilineae" "Chloroflexi"
