"db" "query" "genus" "class" "phylum" "Organism"
"ncbi" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_36" NA NA "Acidobacteria" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_36"
"ncbi" "Rhodospirillales bacterium URHD0017" NA "Alphaproteobacteria" "Proteobacteria" "Rhodospirillales bacterium URHD0017"
"ncbi" "Candidatus Firestonebacteria bacterium RIFOXYD2_FULL_39_29" NA NA "Candidatus Firestonebacteria" "Candidatus Firestonebacteria bacterium RIFOXYD2_FULL_39_29"
"ncbi" "Planctomycetales bacterium 71-10" NA "Planctomycetia" "Planctomycetes" "Planctomycetales bacterium 71-10"
"ncbi" "Anaerolineae bacterium CG2_30_57_67" NA "Anaerolineae" "Chloroflexi" "Anaerolineae bacterium CG2_30_57_67"
"ncbi" "Singulisphaera acidiphila DSM 18658" "Singulisphaera" "Planctomycetia" "Planctomycetes" "Singulisphaera acidiphila DSM 18658"
"ncbi" "Scytonema tolypothrichoides VB-61278" "Scytonema" NA "Cyanobacteria" "Scytonema tolypothrichoides VB-61278"
"ncbi" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_61_28" NA NA "Acidobacteria" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_61_28"
"ncbi" "Streptomyces sp. CB02923" "Streptomyces" "Actinobacteria" "Actinobacteria" "Streptomyces sp. CB02923"
"ncbi" "Tolypothrix campylonemoides VB511288" "Tolypothrix" NA "Cyanobacteria" "Tolypothrix campylonemoides VB511288"
"ncbi" "Paracoccus alkenifer" "Paracoccus" "Alphaproteobacteria" "Proteobacteria" "Paracoccus alkenifer"
"ncbi" "Candidatus Solibacter usitatus Ellin6076" "Candidatus Solibacter" "Solibacteres" "Acidobacteria" "Candidatus Solibacter usitatus Ellin6076"
"ncbi" "Gemmatimonadetes bacterium SCN 70-22" NA NA "Gemmatimonadetes" "Gemmatimonadetes bacterium SCN 70-22"
"ncbi" "Bradyrhizobium sp. Leaf396" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium sp. Leaf396"
"ncbi" "Actinobacteria bacterium RBG_16_68_12" NA NA "Actinobacteria" "Actinobacteria bacterium RBG_16_68_12"
"ncbi" "Oceanibaculum" "Oceanibaculum" "Alphaproteobacteria" "Proteobacteria" "Oceanibaculum"
"ncbi" "Insolitispirillum peregrinum" "Insolitispirillum" "Alphaproteobacteria" "Proteobacteria" "Insolitispirillum peregrinum"
"ncbi" "Afipia sp. P52-10" "Afipia" "Alphaproteobacteria" "Proteobacteria" "Afipia sp. P52-10"
"ncbi" "Rhodopseudomonas sp. AAP120" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria" "Rhodopseudomonas sp. AAP120"
"ncbi" "Methylococcus capsulatus str. Bath" "Methylococcus" "Gammaproteobacteria" "Proteobacteria" "Methylococcus capsulatus str. Bath"
"ncbi" "Comamonas testosteroni KF-1" "Comamonas" "Betaproteobacteria" "Proteobacteria" "Comamonas testosteroni KF-1"
"ncbi" "Phenylobacterium zucineum HLK1" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria" "Phenylobacterium zucineum HLK1"
"ncbi" "Microbulbifer yueqingensis" "Microbulbifer" "Gammaproteobacteria" "Proteobacteria" "Microbulbifer yueqingensis"
"ncbi" "Gluconobacter thailandicus NBRC 3255" "Gluconobacter" "Alphaproteobacteria" "Proteobacteria" "Gluconobacter thailandicus NBRC 3255"
"ncbi" "Burkholderia sp. PAMC 26561" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. PAMC 26561"
"ncbi" "Crenobacter luteus" "Crenobacter" "Betaproteobacteria" "Proteobacteria" "Crenobacter luteus"
"ncbi" "Devosia sp. DBB001" "Devosia" "Alphaproteobacteria" "Proteobacteria" "Devosia sp. DBB001"
"ncbi" "Acidovorax avenae subsp. avenae ATCC 19860" "Acidovorax" "Betaproteobacteria" "Proteobacteria" "Acidovorax avenae subsp. avenae ATCC 19860"
"ncbi" "Bradyrhizobium sp. cf659" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium sp. cf659"
"ncbi" "Methylocapsa palsarum" "Methylocapsa" "Alphaproteobacteria" "Proteobacteria" "Methylocapsa palsarum"
"ncbi" "Bradyrhizobium sp. LMTR 3" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium sp. LMTR 3"
"ncbi" "Azospirillum thiophilum" "Azospirillum" "Alphaproteobacteria" "Proteobacteria" "Azospirillum thiophilum"
"ncbi" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" NA "Alphaproteobacteria" "Proteobacteria" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12"
"ncbi" "Sphingomonas sp. WHSC-8" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. WHSC-8"
"ncbi" "Rhodanobacter sp. SCN 66-43" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria" "Rhodanobacter sp. SCN 66-43"
"ncbi" "Methyloglobulus morosus KoM1" "Methyloglobulus" "Gammaproteobacteria" "Proteobacteria" "Methyloglobulus morosus KoM1"
"ncbi" "Acidisphaera rubrifaciens HS-AP3" "Acidisphaera" "Alphaproteobacteria" "Proteobacteria" "Acidisphaera rubrifaciens HS-AP3"
"ncbi" "Methyloceanibacter methanicus" "Methyloceanibacter" "Alphaproteobacteria" "Proteobacteria" "Methyloceanibacter methanicus"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Burkholderia sp. ST111" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. ST111"
"ncbi" "Azotobacter vinelandii DJ" "Azotobacter" "Gammaproteobacteria" "Proteobacteria" "Azotobacter vinelandii DJ"
"ncbi" "Methylocella silvestris BL2" "Methylocella" "Alphaproteobacteria" "Proteobacteria" "Methylocella silvestris BL2"
"ncbi" "Serratia marcescens" "Serratia" "Gammaproteobacteria" "Proteobacteria" "Serratia marcescens"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Phenylobacterium sp. SCN 70-31" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria" "Phenylobacterium sp. SCN 70-31"
"ncbi" "Chelatococcus sp. CO-6" "Chelatococcus" "Alphaproteobacteria" "Proteobacteria" "Chelatococcus sp. CO-6"
"ncbi" "Acidihalobacter prosperus" "Acidihalobacter" "Gammaproteobacteria" "Proteobacteria" "Acidihalobacter prosperus"
"ncbi" "Alicyclobacillus sp. USBA-503" "Alicyclobacillus" "Bacilli" "Firmicutes" "Alicyclobacillus sp. USBA-503"
"ncbi" "Magnetospirillum magnetotacticum MS-1" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria" "Magnetospirillum magnetotacticum MS-1"
"ncbi" "Solirubrobacterales bacterium 67-14" NA "Thermoleophilia" "Actinobacteria" "Solirubrobacterales bacterium 67-14"
"ncbi" "Terriglobus roseus" "Terriglobus" "Acidobacteriia" "Acidobacteria" "Terriglobus roseus"
"ncbi" "Acidobacteria bacterium 13_1_20CM_4_57_11" NA NA "Acidobacteria" "Acidobacteria bacterium 13_1_20CM_4_57_11"
"ncbi" "sediment metagenome" NA NA NA "sediment metagenome"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Thiobacillus sp. 65-29" "Thiobacillus" "Betaproteobacteria" "Proteobacteria" "Thiobacillus sp. 65-29"
"ncbi" "Betaproteobacteria bacterium RIFCSPLOWO2_02_64_14" NA "Betaproteobacteria" "Proteobacteria" "Betaproteobacteria bacterium RIFCSPLOWO2_02_64_14"
"ncbi" "Mucilaginibacter sp. 44-25" "Mucilaginibacter" "Sphingobacteriia" "Bacteroidetes" "Mucilaginibacter sp. 44-25"
"ncbi" "Candidatus Rokubacteria bacterium GWC2_70_16" NA NA "Candidatus Rokubacteria" "Candidatus Rokubacteria bacterium GWC2_70_16"
"ncbi" "Actinobacteria bacterium RBG_16_70_17" NA NA "Actinobacteria" "Actinobacteria bacterium RBG_16_70_17"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Candidatus Peregrinibacteria bacterium CG1_02_54_53" NA NA "Candidatus Peregrinibacteria" "Candidatus Peregrinibacteria bacterium CG1_02_54_53"
"ncbi" "Acidobacteriales bacterium 59-55" NA "Acidobacteriia" "Acidobacteria" "Acidobacteriales bacterium 59-55"
"ncbi" "Steroidobacter denitrificans" "Steroidobacter" "Gammaproteobacteria" "Proteobacteria" "Steroidobacter denitrificans"
"ncbi" "Gemmatimonadetes bacterium SCN 70-22" NA NA "Gemmatimonadetes" "Gemmatimonadetes bacterium SCN 70-22"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Verrucomicrobia bacterium GWF2_62_7" NA NA "Verrucomicrobia" "Verrucomicrobia bacterium GWF2_62_7"
"ncbi" "Candidatus Koribacter versatilis Ellin345" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria" "Candidatus Koribacter versatilis Ellin345"
"ncbi" "Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_72_37" NA NA "Candidatus Rokubacteria" "Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_72_37"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Ktedonobacter racemifer DSM 44963" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi" "Ktedonobacter racemifer DSM 44963"
"ncbi" "Streptomyces aidingensis" "Streptomyces" "Actinobacteria" "Actinobacteria" "Streptomyces aidingensis"
"ncbi" "Rubinisphaera brasiliensis DSM 5305" "Rubinisphaera" "Planctomycetia" "Planctomycetes" "Rubinisphaera brasiliensis DSM 5305"
"ncbi" "Bradyrhizobium oligotrophicum S58" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium oligotrophicum S58"
"ncbi" "Sinorhizobium saheli" "Sinorhizobium" "Alphaproteobacteria" "Proteobacteria" "Sinorhizobium saheli"
"ncbi" "Rhodopseudomonas palustris BisB18" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria" "Rhodopseudomonas palustris BisB18"
"ncbi" "Burkholderia ubonensis" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia ubonensis"
"ncbi" "Rhodovulum sp. PH10" "Rhodovulum" "Alphaproteobacteria" "Proteobacteria" "Rhodovulum sp. PH10"
"ncbi" "Methylocella silvestris BL2" "Methylocella" "Alphaproteobacteria" "Proteobacteria" "Methylocella silvestris BL2"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Legionella erythra" "Legionella" "Gammaproteobacteria" "Proteobacteria" "Legionella erythra"
"ncbi" "Granulicella mallensis MP5ACTX8" "Granulicella" "Acidobacteriia" "Acidobacteria" "Granulicella mallensis MP5ACTX8"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Pedosphaera parvula Ellin514" "Pedosphaera" "Verrucomicrobiae" "Verrucomicrobia" "Pedosphaera parvula Ellin514"
"ncbi" "Rhodanobacter denitrificans" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria" "Rhodanobacter denitrificans"
"ncbi" "Candidatus Solibacter usitatus Ellin6076" "Candidatus Solibacter" "Solibacteres" "Acidobacteria" "Candidatus Solibacter usitatus Ellin6076"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Burkholderia terrae BS001" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia terrae BS001"
"ncbi" "Oscillatoriales cyanobacterium JSC-12" NA NA "Cyanobacteria" "Oscillatoriales cyanobacterium JSC-12"
"ncbi" "Candidatus Contendobacter odensis Run_B_J11" "Candidatus Contendobacter" "Gammaproteobacteria" "Proteobacteria" "Candidatus Contendobacter odensis Run_B_J11"
"ncbi" "Candidatus Magnetomorum sp. HK-1" "Candidatus Magnetomorum" "Deltaproteobacteria" "Proteobacteria" "Candidatus Magnetomorum sp. HK-1"
"ncbi" "Rhodanobacter sp. Root480" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria" "Rhodanobacter sp. Root480"
"ncbi" "Candidatus Nitrospira nitrificans" "Nitrospira" "Nitrospira" "Nitrospirae" "Candidatus Nitrospira nitrificans"
"ncbi" "Leptolyngbya boryana IAM M-101" "Leptolyngbya" NA "Cyanobacteria" "Leptolyngbya boryana IAM M-101"
"ncbi" "Thioalkalivibrio sulfidophilus HL-EbGr7" "Thioalkalivibrio" "Gammaproteobacteria" "Proteobacteria" "Thioalkalivibrio sulfidophilus HL-EbGr7"
"ncbi" "Candidatus Accumulibacter sp. SK-02" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria" "Candidatus Accumulibacter sp. SK-02"
"ncbi" "Paenibacillus jilunlii" "Paenibacillus" "Bacilli" "Firmicutes" "Paenibacillus jilunlii"
"ncbi" "Enterococcus faecium" "Enterococcus" "Bacilli" "Firmicutes" "Enterococcus faecium"
"ncbi" "Actinoplanes sp. ATCC 53533" "Actinoplanes" "Actinobacteria" "Actinobacteria" "Actinoplanes sp. ATCC 53533"
"ncbi" "Ktedonobacter racemifer DSM 44963" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi" "Ktedonobacter racemifer DSM 44963"
"ncbi" "Coxiellaceae bacterium HT99" "Candidatus Berkiella" "Gammaproteobacteria" "Proteobacteria" "Coxiellaceae bacterium HT99"
"ncbi" "Xanthobacter autotrophicus Py2" "Xanthobacter" "Alphaproteobacteria" "Proteobacteria" "Xanthobacter autotrophicus Py2"
"ncbi" "Methylobacterium populi" "Methylobacterium" "Alphaproteobacteria" "Proteobacteria" "Methylobacterium populi"
"ncbi" "Gloeocapsa sp. PCC 7428" "Gloeocapsa" NA "Cyanobacteria" "Gloeocapsa sp. PCC 7428"
"ncbi" "Ktedonobacter racemifer DSM 44963" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi" "Ktedonobacter racemifer DSM 44963"
"ncbi" "Mycobacterium heckeshornense" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium heckeshornense"
"ncbi" "Candidatus Dadabacteria bacterium RIFCSPHIGHO2_12_FULL_53_21" NA NA "Candidatus Dadabacteria" "Candidatus Dadabacteria bacterium RIFCSPHIGHO2_12_FULL_53_21"
"ncbi" "Sphaerobacter thermophilus DSM 20745" "Sphaerobacter" "Thermomicrobia" "Chloroflexi" "Sphaerobacter thermophilus DSM 20745"
"ncbi" "Nitrospira bacterium SG8_35_4" NA "Nitrospira" "Nitrospirae" "Nitrospira bacterium SG8_35_4"
"ncbi" "Sorangium cellulosum" "Sorangium" "Deltaproteobacteria" "Proteobacteria" "Sorangium cellulosum"
"ncbi" "candidate division Zixibacteria bacterium SM1_73" NA NA "candidate division Zixibacteria" "candidate division Zixibacteria bacterium SM1_73"
"ncbi" "Nitrospirae bacterium GWD2_57_9" NA NA "Nitrospirae" "Nitrospirae bacterium GWD2_57_9"
"ncbi" "Gammaproteobacteria bacterium SG8_47" NA "Gammaproteobacteria" "Proteobacteria" "Gammaproteobacteria bacterium SG8_47"
"ncbi" "Deltaproteobacteria bacterium GWC2_65_14" NA "Deltaproteobacteria" "Proteobacteria" "Deltaproteobacteria bacterium GWC2_65_14"
"ncbi" "Nitrospirae bacterium 13_1_40CM_4_62_6" NA NA "Nitrospirae" "Nitrospirae bacterium 13_1_40CM_4_62_6"
"ncbi" "Armatimonadetes bacterium RBG_16_67_12" NA NA "Armatimonadetes" "Armatimonadetes bacterium RBG_16_67_12"
"ncbi" "Candidatus Koribacter versatilis Ellin345" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria" "Candidatus Koribacter versatilis Ellin345"
"ncbi" "Anaeromyxobacter sp. PSR-1" "Anaeromyxobacter" "Deltaproteobacteria" "Proteobacteria" "Anaeromyxobacter sp. PSR-1"
"ncbi" "Verrucomicrobia bacterium SCN 57-15" NA NA "Verrucomicrobia" "Verrucomicrobia bacterium SCN 57-15"
"ncbi" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" NA "Alphaproteobacteria" "Proteobacteria" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11"
"ncbi" "Kocuria rhizophila" "Kocuria" "Actinobacteria" "Actinobacteria" "Kocuria rhizophila"
"ncbi" "Ignavibacteria bacterium GWA2_55_11" NA "Ignavibacteria" "Ignavibacteriae" "Ignavibacteria bacterium GWA2_55_11"
"ncbi" "Planctomycetes bacterium GWF2_50_10" NA NA "Planctomycetes" "Planctomycetes bacterium GWF2_50_10"
"ncbi" "Micromonospora matsumotoense" "Micromonospora" "Actinobacteria" "Actinobacteria" "Micromonospora matsumotoense"
"ncbi" "Micromonospora sp. NRRL B-16802" "Micromonospora" "Actinobacteria" "Actinobacteria" "Micromonospora sp. NRRL B-16802"
"ncbi" "Acidobacteria bacterium DSM 100886" "Luteitalea" NA "Acidobacteria" "Acidobacteria bacterium DSM 100886"
"ncbi" "Elusimicrobia bacterium RBG_16_66_12" NA NA "Elusimicrobia" "Elusimicrobia bacterium RBG_16_66_12"
"ncbi" "Micromonospora peucetia" "Micromonospora" "Actinobacteria" "Actinobacteria" "Micromonospora peucetia"
"ncbi" "Mycobacterium xenopi 4042" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium xenopi 4042"
"ncbi" "Afipia sp. P52-10" "Afipia" "Alphaproteobacteria" "Proteobacteria" "Afipia sp. P52-10"
"ncbi" "Acidobacterium capsulatum ATCC 51196" "Acidobacterium" "Acidobacteriia" "Acidobacteria" "Acidobacterium capsulatum ATCC 51196"
"ncbi" "Pelotomaculum thermopropionicum SI" "Pelotomaculum" "Clostridia" "Firmicutes" "Pelotomaculum thermopropionicum SI"
"ncbi" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_36" NA NA "Acidobacteria" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_36"
"ncbi" "Candidatus Firestonebacteria bacterium RIFOXYD2_FULL_39_29" NA NA "Candidatus Firestonebacteria" "Candidatus Firestonebacteria bacterium RIFOXYD2_FULL_39_29"
"ncbi" "candidate division NC10 bacterium CSP1-5" NA NA "candidate division NC10" "candidate division NC10 bacterium CSP1-5"
"ncbi" "Chloroflexi bacterium RBG_13_66_10" NA NA "Chloroflexi" "Chloroflexi bacterium RBG_13_66_10"
"ncbi" "Methylomonas methanica MC09" "Methylomonas" "Gammaproteobacteria" "Proteobacteria" "Methylomonas methanica MC09"
"ncbi" "Micromonospora echinofusca" "Micromonospora" "Actinobacteria" "Actinobacteria" "Micromonospora echinofusca"
"ncbi" "Paracoccus alkenifer" "Paracoccus" "Alphaproteobacteria" "Proteobacteria" "Paracoccus alkenifer"
"ncbi" "Geobacillus sp. A1" "Geobacillus" "Bacilli" "Firmicutes" "Geobacillus sp. A1"
"ncbi" "Candidatus Solibacter usitatus Ellin6076" "Candidatus Solibacter" "Solibacteres" "Acidobacteria" "Candidatus Solibacter usitatus Ellin6076"
"ncbi" "Cystobacter fuscus DSM 2262" "Cystobacter" "Deltaproteobacteria" "Proteobacteria" "Cystobacter fuscus DSM 2262"
"ncbi" "Actinobacteria bacterium RBG_16_68_12" NA NA "Actinobacteria" "Actinobacteria bacterium RBG_16_68_12"
"ncbi" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" NA "Alphaproteobacteria" "Proteobacteria" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12"
"ncbi" "Sphingomonas sp. SRS2" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. SRS2"
"ncbi" "Sphingomonas sanguinis" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sanguinis"
"ncbi" "Novosphingobium sp. Leaf2" "Novosphingobium" "Alphaproteobacteria" "Proteobacteria" "Novosphingobium sp. Leaf2"
"ncbi" "Thioalkalivibrio sp. K90mix" "Thioalkalivibrio" "Gammaproteobacteria" "Proteobacteria" "Thioalkalivibrio sp. K90mix"
"ncbi" "Hyphomicrobium facile" "Hyphomicrobium" "Alphaproteobacteria" "Proteobacteria" "Hyphomicrobium facile"
"ncbi" "Phenylobacterium sp. SCN 69-14" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria" "Phenylobacterium sp. SCN 69-14"
"ncbi" "Phenylobacterium zucineum HLK1" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria" "Phenylobacterium zucineum HLK1"
"ncbi" "bacterium YEK0313" NA NA NA "bacterium YEK0313"
"ncbi" "Mycobacterium sp. 1164966.3" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium sp. 1164966.3"
"ncbi" "Paraburkholderia sordidicola" "Caballeronia" "Betaproteobacteria" "Proteobacteria" "Paraburkholderia sordidicola"
"ncbi" "Sphingomonas sp. SCN 67-18" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. SCN 67-18"
"ncbi" "Herbaspirillum hiltneri N3" "Herbaspirillum" "Betaproteobacteria" "Proteobacteria" "Herbaspirillum hiltneri N3"
"ncbi" "Methylocella silvestris BL2" "Methylocella" "Alphaproteobacteria" "Proteobacteria" "Methylocella silvestris BL2"
"ncbi" "Serratia marcescens" "Serratia" "Gammaproteobacteria" "Proteobacteria" "Serratia marcescens"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Sulfuricaulis limicola" "Sulfuricaulis" "Gammaproteobacteria" "Proteobacteria" "Sulfuricaulis limicola"
"ncbi" "Mycobacterium heckeshornense" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium heckeshornense"
"ncbi" "Burkholderia sp. LMG 29326" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. LMG 29326"
"ncbi" "Pseudomonas aeruginosa" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas aeruginosa"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Comamonas sp. E6" "Comamonas" "Betaproteobacteria" "Proteobacteria" "Comamonas sp. E6"
"ncbi" "Pseudacidovorax intermedius" "Pseudacidovorax" "Betaproteobacteria" "Proteobacteria" "Pseudacidovorax intermedius"
"ncbi" "Mycobacterium xenopi RIVM700367" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium xenopi RIVM700367"
"ncbi" "Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446" "Alicyclobacillus" "Bacilli" "Firmicutes" "Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446"
"ncbi" "Alicyclobacillus macrosporangiidus" "Alicyclobacillus" "Bacilli" "Firmicutes" "Alicyclobacillus macrosporangiidus"
"ncbi" "Gracilibacillus boraciitolerans JCM 21714" "Gracilibacillus" "Bacilli" "Firmicutes" "Gracilibacillus boraciitolerans JCM 21714"
"ncbi" "Geobacillus sp. Y4.1MC1" "Geobacillus" "Bacilli" "Firmicutes" "Geobacillus sp. Y4.1MC1"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_59_13" NA NA "Acidobacteria" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_59_13"
"ncbi" "Candidatus Peregrinibacteria bacterium CG1_02_54_53" NA NA "Candidatus Peregrinibacteria" "Candidatus Peregrinibacteria bacterium CG1_02_54_53"
"ncbi" "Actinobacteria bacterium RBG_16_70_17" NA NA "Actinobacteria" "Actinobacteria bacterium RBG_16_70_17"
"ncbi" "Acidobacteriales bacterium 59-55" NA "Acidobacteriia" "Acidobacteria" "Acidobacteriales bacterium 59-55"
"ncbi" "marine sediment metagenome" NA NA NA "marine sediment metagenome"
"ncbi" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_62_13" NA "Betaproteobacteria" "Proteobacteria" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_62_13"
"ncbi" "Conexibacter woesei DSM 14684" "Conexibacter" "Thermoleophilia" "Actinobacteria" "Conexibacter woesei DSM 14684"
"ncbi" "Actinobacteria bacterium 13_1_20CM_2_66_18" NA NA "Actinobacteria" "Actinobacteria bacterium 13_1_20CM_2_66_18"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Intrasporangium chromatireducens Q5-1" "Intrasporangium" "Actinobacteria" "Actinobacteria" "Intrasporangium chromatireducens Q5-1"
