"Gene" "OTU" "query" "db" "genus" "class" "phylum"
"acr3" "OTU_0367" "Methylosinus sp. 3S-1" "ncbi" "Methylosinus" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0781" "Acidobacteria bacterium SCN 69-37" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0897" "Verrucomicrobia bacterium 61-8" "ncbi" NA NA "Verrucomicrobia"
"arsM" "OTU_0286" "Candidatus Fraserbacteria bacterium RBG_16_55_9" "ncbi" NA NA "Candidatus Fraserbacteria"
"arsM" "OTU_0482" "Solirubrobacterales bacterium 67-14" "ncbi" NA "Thermoleophilia" "Actinobacteria"
"arsM" "OTU_1095" "Acidithiobacillales bacterium SM23_46" "ncbi" NA "Acidithiobacillia" "Proteobacteria"
"ClassB" "OTU_0041" "Legionella hackeliae" "ncbi" "Legionella" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0091" "Candidatus Accumulibacter sp. SK-01" "ncbi" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_1003" "Gemmatimonadetes bacterium SCN 70-22" "ncbi" NA NA "Gemmatimonadetes"
"arsM" "OTU_1338" "Streptomyces antibioticus" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0385" "Verrucomicrobia bacterium SCN 57-15" "ncbi" NA NA "Verrucomicrobia"
"arsA" "OTU_0178" "Caldilinea aerophila DSM 14535 = NBRC 104270" "ncbi" "Caldilinea" "Caldilineae" "Chloroflexi"
"arsM" "OTU_1049" "Gemmatimonadetes bacterium SCN 70-22" "ncbi" NA NA "Gemmatimonadetes"
"arsA" "OTU_0141" "Magnetospirillum magneticum AMB-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1239" "Methanobacterium curvum" "ncbi" "Methanobacterium" "Methanobacteria" "Euryarchaeota"
"arsA" "OTU_0150" "Rhodopirellula baltica SWK14" "ncbi" "Rhodopirellula" "Planctomycetia" "Planctomycetes"
"arsA" "OTU_0226" "Rhizobacter sp. Root404" "ncbi" "Rhizobacter" "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0502" "Actinosynnema sp. ALI-1.44" "ncbi" "Actinosynnema" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_0486" "Chloroflexi bacterium RBG_16_68_14" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0547" "miscellaneous Crenarchaeota group-1 archaeon SG8-32-1" "ncbi" NA NA "Candidatus Bathyarchaeota"
"arsM" "OTU_0697" "Chloroflexi bacterium RBG_16_68_14" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0915" "Acidobacteria bacterium 13_1_40CM_4_61_5" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1731" "Streptomyces phaeopurpureus" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"intI" "OTU_0254" "Methylophilus sp. TWE2" "ncbi" "Methylophilus" "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0046" "Paenibacillus peoriae" "ncbi" "Paenibacillus" "Bacilli" "Firmicutes"
"arsM" "OTU_0118" "Magnetospirillum marisnigri" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0313" "Fimbriimonas ginsengisoli Gsoil 348" "ncbi" "Fimbriimonas" "Fimbriimonadia" "Armatimonadetes"
"arsM" "OTU_0605" "Mycobacterium shimoidei" "ncbi" "Mycobacterium" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_0779" "Bradyrhizobium sp. BR 10245" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1277" "Streptomyces antibioticus" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"arsA" "OTU_0156" "Rhodopirellula sp. SWK7" "ncbi" "Rhodopirellula" "Planctomycetia" "Planctomycetes"
"arsM" "OTU_0437" "Chloroflexi bacterium RBG_16_68_14" "ncbi" NA NA "Chloroflexi"
"ClassB" "OTU_0039" "Legionella hackeliae" "ncbi" "Legionella" "Gammaproteobacteria" "Proteobacteria"
"arsA" "OTU_0044" "Caloranaerobacter sp. TR13" "ncbi" "Caloranaerobacter" "Clostridia" "Firmicutes"
"arsM" "OTU_1479" "Chloroflexi bacterium RBG_16_68_14" "ncbi" NA NA "Chloroflexi"
"acr3" "OTU_0154" "Nitrospirae bacterium CG2_30_41_42" "ncbi" NA NA "Nitrospirae"
"arsA" "OTU_0202" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsM" "OTU_0776" "Gemmatimonadetes bacterium SCN 70-22" "ncbi" NA NA "Gemmatimonadetes"
"ClassA" "OTU_0040" "Burkholderia ambifaria MEX-5" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"arsA" "OTU_0231" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"ClassB" "OTU_0038" "Legionella hackeliae" "ncbi" "Legionella" "Gammaproteobacteria" "Proteobacteria"
"arsA" "OTU_0117" "Caldilinea aerophila DSM 14535 = NBRC 104270" "ncbi" "Caldilinea" "Caldilineae" "Chloroflexi"
"vanX" "OTU_0072" "Kibdelosporangium sp. MJ126-NF4" "ncbi" "Kibdelosporangium" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0085" "Nitrospirae bacterium CG2_30_41_42" "ncbi" NA NA "Nitrospirae"
"arsM" "OTU_1269" "Chloroflexi bacterium RBG_16_68_14" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0138" "Leptolyngbya sp. NIES-3755" "ncbi" "Leptolyngbya" NA "Cyanobacteria"
"vanX" "OTU_0048" "Streptomyces toyocaensis" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"arsA" "OTU_0011" "Gemmatimonas phototrophica" "ncbi" "Gemmatimonas" "Gemmatimonadetes" "Gemmatimonadetes"
"arsA" "OTU_0037" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0194" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"arsCglut" "OTU_0548" "Afipia sp. P52-10" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1255" "Streptomyces phaeopurpureus" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"ClassB" "OTU_0095" "Legionella erythra" "ncbi" "Legionella" "Gammaproteobacteria" "Proteobacteria"
"acr3" "OTU_0113" "Armatimonadetes bacterium RBG_16_67_12" "ncbi" NA NA "Armatimonadetes"
"arsM" "OTU_0522" "Ignavibacteria bacterium RIFOXYA2_FULL_35_10" "ncbi" NA "Ignavibacteria" "Ignavibacteriae"
"arsM" "OTU_1646" "Chloroflexi bacterium RBG_16_68_14" "ncbi" NA NA "Chloroflexi"
"ClassB" "OTU_0004" "Legionella hackeliae" "ncbi" "Legionella" "Gammaproteobacteria" "Proteobacteria"
"ClassB" "OTU_0048" "Candidatus Solibacter usitatus Ellin6076" "ncbi" "Candidatus Solibacter" "Solibacteres" "Acidobacteria"
"tolC" "OTU_0026" "Herbaspirillum sp. TSA66" "ncbi" "Noviherbaspirillum" "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0249" "Opitutus terrae PB90-1" "ncbi" "Opitutus" "Opitutae" "Verrucomicrobia"
"acr3" "OTU_0531" "Nitrospirae bacterium CG2_30_41_42" "ncbi" NA NA "Nitrospirae"
"acr3" "OTU_0755" "Actinobacteria bacterium RBG_16_68_12" "ncbi" NA NA "Actinobacteria"
"acr3" "OTU_0844" "Armatimonadetes bacterium RBG_16_67_12" "ncbi" NA NA "Armatimonadetes"
"intI" "OTU_0102" "Nitrosomonas europaea" "ncbi" "Nitrosomonas" "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0297" "Propionivibrio sp. S1" "ncbi" "Propionivibrio" "Betaproteobacteria" "Proteobacteria"
"sul2" "OTU_0007" "Rhizomicrobium sp. SCGC AG-212-E05" "ncbi" "Rhizomicrobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1626" "Gemmatimonadetes bacterium SCN 70-22" "ncbi" NA NA "Gemmatimonadetes"
"arsM" "OTU_1736" "Candidatus Shapirobacteria bacterium GW2011_GWE1_38_10" "ncbi" NA NA "Candidatus Shapirobacteria"
"intI" "OTU_0063" "Methylophilaceae bacterium 11" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"tolC" "OTU_0057" "Betaproteobacteria bacterium SCGC AG-212-J23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0135" "Acidobacteria bacterium SCN 69-37" "ncbi" NA NA "Acidobacteria"
"vanX" "OTU_0003" "Frankia sp. EAN1pec" "ncbi" "Frankia" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0287" "Armatimonadetes bacterium RBG_16_67_12" "ncbi" NA NA "Armatimonadetes"
"acr3" "OTU_0340" "miscellaneous Crenarchaeota group archaeon SMTZ-80" "ncbi" NA NA "Candidatus Bathyarchaeota"
"ClassB" "OTU_0178" "Dyella japonica DSM 16301" "ncbi" "Dyella" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0099" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"arsM" "OTU_0087" "Chloroflexi bacterium RBG_16_68_14" "ncbi" NA NA "Chloroflexi"
"acr3" "OTU_0756" "Ignavibacteria bacterium RBG_16_34_14" "ncbi" NA "Ignavibacteria" "Ignavibacteriae"
"arsA" "OTU_0168" "Chloroflexus sp. Y-400-fl" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsM" "OTU_0107" "Armatimonadetes bacterium CG2_30_66_41" "ncbi" NA NA "Armatimonadetes"
"acr3" "OTU_0508" "Ignavibacteria bacterium GWA2_55_11" "ncbi" NA "Ignavibacteria" "Ignavibacteriae"
"arsA" "OTU_0071" "Bacillus selenitireducens MLS10" "ncbi" NA "Bacilli" "Firmicutes"
"arsA" "OTU_0169" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"arsM" "OTU_0716" "Actinobacteria bacterium 13_1_20CM_3_68_9" "ncbi" NA NA "Actinobacteria"
"ClassB" "OTU_0114" "Candidatus Solibacter usitatus Ellin6076" "ncbi" "Candidatus Solibacter" "Solibacteres" "Acidobacteria"
"ClassB" "OTU_0179" "Legionella rubrilucens" "ncbi" "Legionella" "Gammaproteobacteria" "Proteobacteria"
"vanX" "OTU_0059" "Kibdelosporangium sp. MJ126-NF4" "ncbi" "Kibdelosporangium" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0189" "Opitutus terrae PB90-1" "ncbi" "Opitutus" "Opitutae" "Verrucomicrobia"
"arsA" "OTU_0014" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsM" "OTU_0855" "Chloroflexi bacterium RBG_16_68_14" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_1015" "Acidobacteria bacterium 13_1_20CM_2_55_15" "ncbi" NA NA "Acidobacteria"
"ClassA" "OTU_0094" "Rhodoplanes sp. Z2-YC6860" "ncbi" "Rhodoplanes" "Alphaproteobacteria" "Proteobacteria"
"vanX" "OTU_0027" "Dyella japonica A8" "ncbi" "Dyella" "Gammaproteobacteria" "Proteobacteria"
"acr3" "OTU_0293" "Ignavibacteria bacterium RIFCSPLOWO2_12_FULL_56_21" "ncbi" NA "Ignavibacteria" "Ignavibacteriae"
"arsA" "OTU_0146" "Caldilinea aerophila DSM 14535 = NBRC 104270" "ncbi" "Caldilinea" "Caldilineae" "Chloroflexi"
"arsCglut" "OTU_1007" "Burkholderia sp. GAS332" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0317" "Candidatus Shapirobacteria bacterium GW2011_GWE1_38_10" "ncbi" NA NA "Candidatus Shapirobacteria"
"ClassA" "OTU_0109" "Geobacter lovleyi SZ" "ncbi" "Geobacter" "Deltaproteobacteria" "Proteobacteria"
"ClassB" "OTU_0134" "Sphingomonadales bacterium BRH_c42" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0464" "Actinobacteria bacterium OV320" "ncbi" NA "Actinobacteria" "Actinobacteria"
"arsM" "OTU_1371" "Actinosynnema sp. ALI-1.44" "ncbi" "Actinosynnema" "Actinobacteria" "Actinobacteria"
"vanX" "OTU_0087" "Streptomyces sp. HGB0020" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"arsA" "OTU_0016" "Chloroflexus sp. Y-400-fl" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0064" "Chloroflexus aggregans DSM 9485" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsCglut" "OTU_0028" "Paraburkholderia aspalathi" "ncbi" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0711" "Afipia sp. P52-10" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"tolC" "OTU_0015" "Sulfuricella denitrificans skB26" "ncbi" "Sulfuricella" "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0295" "Sorangium cellulosum" "ncbi" "Sorangium" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0800" "Verrucomicrobia bacterium SCN 57-15" "ncbi" NA NA "Verrucomicrobia"
"arsA" "OTU_0003" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0260" "Agrobacterium albertimagni AOL15" "ncbi" "Agrobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0804" "Afipia sp. P52-10" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1558" "Geobacillus sp. 8" "ncbi" "Geobacillus" "Bacilli" "Firmicutes"
"ClassA" "OTU_0044" "Bradyrhizobium retamae" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"tolC" "OTU_0010" "Gammaproteobacteria bacterium SG8_30" "ncbi" NA "Gammaproteobacteria" "Proteobacteria"
"arsA" "OTU_0130" "Caldilinea aerophila DSM 14535 = NBRC 104270" "ncbi" "Caldilinea" "Caldilineae" "Chloroflexi"
"arsCglut" "OTU_0042" "Afipia sp. P52-10" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0079" "Afipia sp. P52-10" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0143" "Afipia sp. P52-10" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1431" "Streptomyces sp. MUSC 14" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"ClassA" "OTU_0016" "Sorangium cellulosum So0157-2" "ncbi" "Sorangium" "Deltaproteobacteria" "Proteobacteria"
"ClassB" "OTU_0185" "Candidatus Solibacter usitatus Ellin6076" "ncbi" "Candidatus Solibacter" "Solibacteres" "Acidobacteria"
"intI" "OTU_0124" "Chloroflexi bacterium OLB14" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0180" "Gemmatimonas sp. SM23_52" "ncbi" "Gemmatimonas" "Gemmatimonadetes" "Gemmatimonadetes"
"intI" "OTU_0253" "Rhodocyclaceae bacterium PG1-Ca6" "ncbi" "Rugosibacter" "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0310" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"tolC" "OTU_0046" "Gammaproteobacteria bacterium SG8_30" "ncbi" NA "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0056" "Bradyrhizobium sp." "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0738" "Streptomyces antibioticus" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_1341" "Streptomyces antibioticus" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"intI" "OTU_0159" "Candidatus Accumulibacter sp. SK-02" "ncbi" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria"
"vanA" "OTU_0011" "Paenibacillus thiaminolyticus" "ncbi" "Paenibacillus" "Bacilli" "Firmicutes"
"vanX" "OTU_0011" "Dyella japonica A8" "ncbi" "Dyella" "Gammaproteobacteria" "Proteobacteria"
"vanX" "OTU_0021" "Kibdelosporangium sp. MJ126-NF4" "ncbi" "Kibdelosporangium" "Actinobacteria" "Actinobacteria"
"vanX" "OTU_0060" "Mycobacterium xenopi 4042" "ncbi" "Mycobacterium" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0737" "Acidomyces richmondensis" "ncbi" "Acidomyces" "Dothideomycetes" "Ascomycota"
"arsM" "OTU_0803" "Actinobacteria bacterium 13_1_20CM_3_68_9" "ncbi" NA NA "Actinobacteria"
"ClassA" "OTU_0087" "Nitrosomonas eutropha C91" "ncbi" "Nitrosomonas" "Betaproteobacteria" "Proteobacteria"
"vanX" "OTU_0057" "Rhodoplanes sp. Z2-YC6860" "ncbi" "Rhodoplanes" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0055" "Afipia sp. P52-10" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1599" "Streptomyces sp. G25(2015)" "ncbi" NA NA "Actinobacteria"
"acr3" "OTU_0171" "Nitrospirae bacterium 13_1_40CM_4_62_6" "ncbi" NA NA "Nitrospirae"
"arsA" "OTU_0148" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0084" "Pseudonocardia dioxanivorans CB1190" "ncbi" "Pseudonocardia" "Actinobacteria" "Actinobacteria"
"arsA" "OTU_0177" "Chloroflexus sp. Y-400-fl" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsCglut" "OTU_0502" "Afipia sp. P52-10" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsA" "OTU_0218" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"acr3" "OTU_0917" "Nocardioides sp. Soil777" "ncbi" "Nocardioides" "Actinobacteria" "Actinobacteria"
"arsA" "OTU_0103" "Rhodopirellula europaea 6C" "ncbi" "Rhodopirellula" "Planctomycetia" "Planctomycetes"
"arsCglut" "OTU_0073" "Bradyrhizobium diazoefficiens" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0831" "Solirubrobacterales bacterium 67-14" "ncbi" NA "Thermoleophilia" "Actinobacteria"
"intI" "OTU_0084" "Rhodocyclaceae bacterium PG1-Ca6" "ncbi" "Rugosibacter" "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0305" "Opitutaceae bacterium TSB47" "ncbi" NA "Opitutae" "Verrucomicrobia"
"tolC" "OTU_0018" "Gammaproteobacteria bacterium SG8_30" "ncbi" NA "Gammaproteobacteria" "Proteobacteria"
"arsM" "OTU_0848" "Magnetospirillum magnetotacticum MS-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0321" "Smithella sp. SDB" "ncbi" "Smithella" "Deltaproteobacteria" "Proteobacteria"
"arsA" "OTU_0072" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0086" "Chloroflexus aggregans DSM 9485" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsCglut" "OTU_0218" "Dyella japonica A8" "ncbi" "Dyella" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0407" "Burkholderia sp. GAS332" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0092" "Thioalkalivibrio sulfidophilus HL-EbGr7" "ncbi" "Thioalkalivibrio" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0197" "Coraliomargarita akajimensis DSM 45221" "ncbi" "Coraliomargarita" "Opitutae" "Verrucomicrobia"
"acr3" "OTU_0623" "miscellaneous Crenarchaeota group archaeon SMTZ-80" "ncbi" NA NA "Candidatus Bathyarchaeota"
"arsA" "OTU_0114" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"tolC" "OTU_0022" "Gammaproteobacteria bacterium SG8_30" "ncbi" NA "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0399" "Afipia sp. P52-10" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0685" "Candidatus Shapirobacteria bacterium GW2011_GWE1_38_10" "ncbi" NA NA "Candidatus Shapirobacteria"
"ClassB" "OTU_0090" "Chitinophaga costaii" "ncbi" "Chitinophaga" "Chitinophagia" "Bacteroidetes"
"arsA" "OTU_0017" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"arsA" "OTU_0062" "Magnetospirillum magneticum AMB-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"vanX" "OTU_0043" "Mycobacterium xenopi 4042" "ncbi" "Mycobacterium" "Actinobacteria" "Actinobacteria"
"intI" "OTU_0275" "Rhodocyclaceae bacterium PG1-Ca6" "ncbi" "Rugosibacter" "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0989" "Armatimonadetes bacterium RBG_19FT_COMBO_69_19" "ncbi" NA NA "Armatimonadetes"
"arsM" "OTU_1350" "Streptomyces sp. G25(2015)" "ncbi" NA NA "Actinobacteria"
"vanX" "OTU_0055" "Streptomyces lincolnensis" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"arsA" "OTU_0108" "Chloroflexus sp. Y-400-fl" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0122" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"arsA" "OTU_0195" "Caldilinea aerophila DSM 14535 = NBRC 104270" "ncbi" "Caldilinea" "Caldilineae" "Chloroflexi"
"arsCglut" "OTU_0244" "Bradyrhizobium erythrophlei" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0119" "miscellaneous Crenarchaeota group archaeon SMTZ-80" "ncbi" NA NA "Candidatus Bathyarchaeota"
"acr3" "OTU_0164" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0260" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21" "ncbi" NA NA "Acidobacteria"
"arsA" "OTU_0028" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0046" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"arsA" "OTU_0105" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0244" "Caldilinea aerophila DSM 14535 = NBRC 104270" "ncbi" "Caldilinea" "Caldilineae" "Chloroflexi"
"arsM" "OTU_0695" "Actinobacteria bacterium RBG_16_70_17" "ncbi" NA NA "Actinobacteria"
"intI" "OTU_0188" "Propionivibrio sp. S1" "ncbi" "Propionivibrio" "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0203" "Opitutaceae bacterium TAV5" "ncbi" NA "Opitutae" "Verrucomicrobia"
"intI" "OTU_0237" "Leptolyngbya sp. PCC 7375" "ncbi" "Leptolyngbya" NA "Cyanobacteria"
"tolC" "OTU_0034" "Gammaproteobacteria bacterium SG8_30" "ncbi" NA "Gammaproteobacteria" "Proteobacteria"
"arsA" "OTU_0038" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0167" "Caldilinea aerophila DSM 14535 = NBRC 104270" "ncbi" "Caldilinea" "Caldilineae" "Chloroflexi"
"arsA" "OTU_0270" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsCglut" "OTU_0063" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0701" "Chloroflexi bacterium RBG_16_68_14" "ncbi" NA NA "Chloroflexi"
"ClassB" "OTU_0228" "Legionella hackeliae" "ncbi" "Legionella" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0160" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0187" "Sideroxydans lithotrophicus ES-1" "ncbi" "Sideroxydans" "Betaproteobacteria" "Proteobacteria"
"arsA" "OTU_0214" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0273" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsCglut" "OTU_0023" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"ClassA" "OTU_0083" "Terriglobus roseus DSM 18391" "ncbi" "Terriglobus" "Acidobacteriia" "Acidobacteria"
"ClassB" "OTU_0142" "Legionella hackeliae" "ncbi" "Legionella" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0068" "Desulfurivibrio alkaliphilus AHT2" "ncbi" "Desulfurivibrio" "Deltaproteobacteria" "Proteobacteria"
"arsA" "OTU_0007" "Chloroflexus sp. Y-400-fl" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"intI" "OTU_0286" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"tolC" "OTU_0025" "Betaproteobacteria bacterium SCGC AG-212-J23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsA" "OTU_0010" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"arsM" "OTU_1091" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1554" "Solirubrobacterales bacterium 67-14" "ncbi" NA "Thermoleophilia" "Actinobacteria"
"arsA" "OTU_0102" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
"arsCglut" "OTU_0174" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0339" "Chloroflexi bacterium RBG_16_51_16" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0007" "Halothiobacillus sp. LS2" "ncbi" "Halothiobacillus" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0221" "Oscillochloris trichoides DG6" "ncbi" "Oscillochloris" "Chloroflexia" "Chloroflexi"
"arsA" "OTU_0012" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"arsA" "OTU_0119" "Chloroflexus sp. isl-2" "ncbi" "Chloroflexus" "Chloroflexia" "Chloroflexi"
