"db" "query" "genus" "class" "phylum" "Organism"
"ncbi" "Dyella thiooxydans" "Dyella" "Gammaproteobacteria" "Proteobacteria" "Dyella thiooxydans"
"ncbi" "Candidatus Nitrospira nitrificans" "Nitrospira" "Nitrospira" "Nitrospirae" "Candidatus Nitrospira nitrificans"
"ncbi" "Rhodanobacter spathiphylli B39" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria" "Rhodanobacter spathiphylli B39"
"ncbi" "Caldilinea aerophila DSM 14535 = NBRC 104270" "Caldilinea" "Caldilineae" "Chloroflexi" "Caldilinea aerophila DSM 14535 = NBRC 104270"
"ncbi" "Halothiobacillus sp. LS2" "Halothiobacillus" "Gammaproteobacteria" "Proteobacteria" "Halothiobacillus sp. LS2"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Chryseobacterium sp. FH2" "Chryseobacterium" "Flavobacteriia" "Bacteroidetes" "Chryseobacterium sp. FH2"
"ncbi" "Paenibacillus jilunlii" "Paenibacillus" "Bacilli" "Firmicutes" "Paenibacillus jilunlii"
"ncbi" "Enterococcus faecium" "Enterococcus" "Bacilli" "Firmicutes" "Enterococcus faecium"
"ncbi" "Enterococcus faecium" "Enterococcus" "Bacilli" "Firmicutes" "Enterococcus faecium"
"ncbi" "Frankia sp. EAN1pec" "Frankia" "Actinobacteria" "Actinobacteria" "Frankia sp. EAN1pec"
"ncbi" "Oxobacter pfennigii" "Oxobacter" "Clostridia" "Firmicutes" "Oxobacter pfennigii"
"ncbi" "Amycolatopsis orientalis HCCB10007" "Amycolatopsis" "Actinobacteria" "Actinobacteria" "Amycolatopsis orientalis HCCB10007"
"ncbi" "Desulfitobacterium hafniense DCB-2" "Desulfitobacterium" "Clostridia" "Firmicutes" "Desulfitobacterium hafniense DCB-2"
"ncbi" "Kibdelosporangium sp. MJ126-NF4" "Kibdelosporangium" "Actinobacteria" "Actinobacteria" "Kibdelosporangium sp. MJ126-NF4"
"ncbi" "Rhodoplanes sp. Z2-YC6860" "Rhodoplanes" "Alphaproteobacteria" "Proteobacteria" "Rhodoplanes sp. Z2-YC6860"
"ncbi" "Mycobacterium xenopi RIVM700367" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium xenopi RIVM700367"
"ncbi" "Saccharothrix espanaensis DSM 44229" "Saccharothrix" "Actinobacteria" "Actinobacteria" "Saccharothrix espanaensis DSM 44229"
"ncbi" "Mycobacterium sp. E1214" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium sp. E1214"
"ncbi" "Mycobacterium xenopi 4042" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium xenopi 4042"
"ncbi" "Candidatus Dadabacteria bacterium RIFCSPHIGHO2_12_FULL_53_21" NA NA "Candidatus Dadabacteria" "Candidatus Dadabacteria bacterium RIFCSPHIGHO2_12_FULL_53_21"
"ncbi" "Acidobacteriales bacterium 59-55" NA "Acidobacteriia" "Acidobacteria" "Acidobacteriales bacterium 59-55"
"ncbi" "Kutzneria albida DSM 43870" "Kutzneria" "Actinobacteria" "Actinobacteria" "Kutzneria albida DSM 43870"
"ncbi" "Mycobacterium kansasii" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium kansasii"
"ncbi" "Rhodospirillales bacterium 69-11" NA "Alphaproteobacteria" "Proteobacteria" "Rhodospirillales bacterium 69-11"
"ncbi" "Bradyrhizobium sp. Leaf396" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium sp. Leaf396"
"ncbi" "Nitrospirae bacterium 13_1_40CM_4_62_6" NA NA "Nitrospirae" "Nitrospirae bacterium 13_1_40CM_4_62_6"
"ncbi" "Armatimonadetes bacterium RBG_16_67_12" NA NA "Armatimonadetes" "Armatimonadetes bacterium RBG_16_67_12"
"ncbi" "Anaeromyxobacter sp. RBG_16_69_14" "Anaeromyxobacter" "Deltaproteobacteria" "Proteobacteria" "Anaeromyxobacter sp. RBG_16_69_14"
"ncbi" "Candidatus Koribacter versatilis Ellin345" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria" "Candidatus Koribacter versatilis Ellin345"
"ncbi" "Agrobacterium radiobacter K84" "Agrobacterium" "Alphaproteobacteria" "Proteobacteria" "Agrobacterium radiobacter K84"
"ncbi" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" NA "Alphaproteobacteria" "Proteobacteria" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11"
"ncbi" "Omnitrophica bacterium RIFOXYB12_FULL_50_7" NA NA "Candidatus Omnitrophica" "Omnitrophica bacterium RIFOXYB12_FULL_50_7"
"ncbi" "Hassallia byssoidea VB512170" "Hassallia" NA "Cyanobacteria" "Hassallia byssoidea VB512170"
"ncbi" "Anaeromyxobacter sp. PSR-1" "Anaeromyxobacter" "Deltaproteobacteria" "Proteobacteria" "Anaeromyxobacter sp. PSR-1"
"ncbi" "Ignavibacteria bacterium GWA2_55_11" NA "Ignavibacteria" "Ignavibacteriae" "Ignavibacteria bacterium GWA2_55_11"
"ncbi" "Micromonospora matsumotoense" "Micromonospora" "Actinobacteria" "Actinobacteria" "Micromonospora matsumotoense"
"ncbi" "Acidobacteriales bacterium 59-55" NA "Acidobacteriia" "Acidobacteria" "Acidobacteriales bacterium 59-55"
"ncbi" "Acidobacteria bacterium DSM 100886" "Luteitalea" NA "Acidobacteria" "Acidobacteria bacterium DSM 100886"
"ncbi" "Afipia sp. P52-10" "Afipia" "Alphaproteobacteria" "Proteobacteria" "Afipia sp. P52-10"
"ncbi" "Acidobacterium capsulatum ATCC 51196" "Acidobacterium" "Acidobacteriia" "Acidobacteria" "Acidobacterium capsulatum ATCC 51196"
"ncbi" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_36" NA NA "Acidobacteria" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_36"
"ncbi" "Rhodospirillales bacterium URHD0017" NA "Alphaproteobacteria" "Proteobacteria" "Rhodospirillales bacterium URHD0017"
"ncbi" "Candidatus Firestonebacteria bacterium RIFOXYD2_FULL_39_29" NA NA "Candidatus Firestonebacteria" "Candidatus Firestonebacteria bacterium RIFOXYD2_FULL_39_29"
"ncbi" "Planctomycetales bacterium 71-10" NA "Planctomycetia" "Planctomycetes" "Planctomycetales bacterium 71-10"
"ncbi" "Anaerolineae bacterium CG2_30_57_67" NA "Anaerolineae" "Chloroflexi" "Anaerolineae bacterium CG2_30_57_67"
"ncbi" "Singulisphaera acidiphila DSM 18658" "Singulisphaera" "Planctomycetia" "Planctomycetes" "Singulisphaera acidiphila DSM 18658"
"ncbi" "Scytonema tolypothrichoides VB-61278" "Scytonema" NA "Cyanobacteria" "Scytonema tolypothrichoides VB-61278"
"ncbi" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_61_28" NA NA "Acidobacteria" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_61_28"
"ncbi" "Streptomyces sp. CB02923" "Streptomyces" "Actinobacteria" "Actinobacteria" "Streptomyces sp. CB02923"
"ncbi" "Tolypothrix campylonemoides VB511288" "Tolypothrix" NA "Cyanobacteria" "Tolypothrix campylonemoides VB511288"
"ncbi" "Paracoccus alkenifer" "Paracoccus" "Alphaproteobacteria" "Proteobacteria" "Paracoccus alkenifer"
"ncbi" "Candidatus Solibacter usitatus Ellin6076" "Candidatus Solibacter" "Solibacteres" "Acidobacteria" "Candidatus Solibacter usitatus Ellin6076"
"ncbi" "Gemmatimonadetes bacterium SCN 70-22" NA NA "Gemmatimonadetes" "Gemmatimonadetes bacterium SCN 70-22"
"ncbi" "Bradyrhizobium sp. Leaf396" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium sp. Leaf396"
"ncbi" "Actinobacteria bacterium RBG_16_68_12" NA NA "Actinobacteria" "Actinobacteria bacterium RBG_16_68_12"
"ncbi" "Oceanibaculum" "Oceanibaculum" "Alphaproteobacteria" "Proteobacteria" "Oceanibaculum"
"ncbi" "Gemmatimonas phototrophica" "Gemmatimonas" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonas phototrophica"
"ncbi" "Rhodopirellula sp. SWK7" "Rhodopirellula" "Planctomycetia" "Planctomycetes" "Rhodopirellula sp. SWK7"
"ncbi" "Chloroflexus aurantiacus J-10-fl" "Chloroflexus" "Chloroflexia" "Chloroflexi" "Chloroflexus aurantiacus J-10-fl"
"ncbi" "Dehalogenimonas lykanthroporepellens BL-DC-9" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi" "Dehalogenimonas lykanthroporepellens BL-DC-9"
"ncbi" "Dehalogenimonas alkenigignens" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi" "Dehalogenimonas alkenigignens"
"ncbi" "Sorangium cellulosum" "Sorangium" "Deltaproteobacteria" "Proteobacteria" "Sorangium cellulosum"
"ncbi" "Sorangium cellulosum So0157-2" "Sorangium" "Deltaproteobacteria" "Proteobacteria" "Sorangium cellulosum So0157-2"
"ncbi" "Chloroflexus aggregans DSM 9485" "Chloroflexus" "Chloroflexia" "Chloroflexi" "Chloroflexus aggregans DSM 9485"
"ncbi" "Candidatus Nitrososphaera gargensis Ga9.2" "Nitrososphaera" "Nitrososphaeria" "Thaumarchaeota" "Candidatus Nitrososphaera gargensis Ga9.2"
"ncbi" "Richelia intracellularis HM01" "Richelia" NA "Cyanobacteria" "Richelia intracellularis HM01"
"ncbi" "Insolitispirillum peregrinum" "Insolitispirillum" "Alphaproteobacteria" "Proteobacteria" "Insolitispirillum peregrinum"
"ncbi" "Afipia sp. P52-10" "Afipia" "Alphaproteobacteria" "Proteobacteria" "Afipia sp. P52-10"
"ncbi" "Rhodopseudomonas sp. AAP120" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria" "Rhodopseudomonas sp. AAP120"
"ncbi" "Methylococcus capsulatus str. Bath" "Methylococcus" "Gammaproteobacteria" "Proteobacteria" "Methylococcus capsulatus str. Bath"
"ncbi" "Comamonas testosteroni KF-1" "Comamonas" "Betaproteobacteria" "Proteobacteria" "Comamonas testosteroni KF-1"
"ncbi" "Phenylobacterium zucineum HLK1" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria" "Phenylobacterium zucineum HLK1"
"ncbi" "Microbulbifer yueqingensis" "Microbulbifer" "Gammaproteobacteria" "Proteobacteria" "Microbulbifer yueqingensis"
"ncbi" "Gluconobacter thailandicus NBRC 3255" "Gluconobacter" "Alphaproteobacteria" "Proteobacteria" "Gluconobacter thailandicus NBRC 3255"
"ncbi" "Burkholderia sp. PAMC 26561" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. PAMC 26561"
"ncbi" "Crenobacter luteus" "Crenobacter" "Betaproteobacteria" "Proteobacteria" "Crenobacter luteus"
"ncbi" "Devosia sp. DBB001" "Devosia" "Alphaproteobacteria" "Proteobacteria" "Devosia sp. DBB001"
"ncbi" "Acidovorax avenae subsp. avenae ATCC 19860" "Acidovorax" "Betaproteobacteria" "Proteobacteria" "Acidovorax avenae subsp. avenae ATCC 19860"
"ncbi" "Bradyrhizobium sp. cf659" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium sp. cf659"
"ncbi" "Methylocapsa palsarum" "Methylocapsa" "Alphaproteobacteria" "Proteobacteria" "Methylocapsa palsarum"
"ncbi" "Bradyrhizobium sp. LMTR 3" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium sp. LMTR 3"
"ncbi" "Azospirillum thiophilum" "Azospirillum" "Alphaproteobacteria" "Proteobacteria" "Azospirillum thiophilum"
"ncbi" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" NA "Alphaproteobacteria" "Proteobacteria" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12"
"ncbi" "Sphingomonas sp. WHSC-8" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. WHSC-8"
"ncbi" "Rhodanobacter sp. SCN 66-43" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria" "Rhodanobacter sp. SCN 66-43"
"ncbi" "Methyloglobulus morosus KoM1" "Methyloglobulus" "Gammaproteobacteria" "Proteobacteria" "Methyloglobulus morosus KoM1"
"ncbi" "Acidisphaera rubrifaciens HS-AP3" "Acidisphaera" "Alphaproteobacteria" "Proteobacteria" "Acidisphaera rubrifaciens HS-AP3"
"ncbi" "Methyloceanibacter methanicus" "Methyloceanibacter" "Alphaproteobacteria" "Proteobacteria" "Methyloceanibacter methanicus"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Burkholderia sp. ST111" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. ST111"
"ncbi" "Azotobacter vinelandii DJ" "Azotobacter" "Gammaproteobacteria" "Proteobacteria" "Azotobacter vinelandii DJ"
"ncbi" "Methylocella silvestris BL2" "Methylocella" "Alphaproteobacteria" "Proteobacteria" "Methylocella silvestris BL2"
"ncbi" "Serratia marcescens" "Serratia" "Gammaproteobacteria" "Proteobacteria" "Serratia marcescens"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Phenylobacterium sp. SCN 70-31" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria" "Phenylobacterium sp. SCN 70-31"
"ncbi" "Chelatococcus sp. CO-6" "Chelatococcus" "Alphaproteobacteria" "Proteobacteria" "Chelatococcus sp. CO-6"
"ncbi" "Acidihalobacter prosperus" "Acidihalobacter" "Gammaproteobacteria" "Proteobacteria" "Acidihalobacter prosperus"
"ncbi" "Alicyclobacillus sp. USBA-503" "Alicyclobacillus" "Bacilli" "Firmicutes" "Alicyclobacillus sp. USBA-503"
"ncbi" "Desulfurivibrio alkaliphilus AHT2" "Desulfurivibrio" "Deltaproteobacteria" "Proteobacteria" "Desulfurivibrio alkaliphilus AHT2"
"ncbi" "Planctomyces sp. SH-PL62" "Planctomyces" "Planctomycetia" "Planctomycetes" "Planctomyces sp. SH-PL62"
"ncbi" "Pirellula sp. SH-Sr6A" "Pirellula" "Planctomycetia" "Planctomycetes" "Pirellula sp. SH-Sr6A"
"ncbi" "Sorangium cellulosum" "Sorangium" "Deltaproteobacteria" "Proteobacteria" "Sorangium cellulosum"
"ncbi" "Magnetospirillum magnetotacticum MS-1" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria" "Magnetospirillum magnetotacticum MS-1"
"ncbi" "Solirubrobacterales bacterium 67-14" NA "Thermoleophilia" "Actinobacteria" "Solirubrobacterales bacterium 67-14"
"ncbi" "Terriglobus roseus" "Terriglobus" "Acidobacteriia" "Acidobacteria" "Terriglobus roseus"
"ncbi" "Acidobacteria bacterium 13_1_20CM_4_57_11" NA NA "Acidobacteria" "Acidobacteria bacterium 13_1_20CM_4_57_11"
"ncbi" "sediment metagenome" NA NA NA "sediment metagenome"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Thiobacillus sp. 65-29" "Thiobacillus" "Betaproteobacteria" "Proteobacteria" "Thiobacillus sp. 65-29"
"ncbi" "Mucilaginibacter sp. 44-25" "Mucilaginibacter" "Sphingobacteriia" "Bacteroidetes" "Mucilaginibacter sp. 44-25"
"ncbi" "Candidatus Rokubacteria bacterium GWC2_70_16" NA NA "Candidatus Rokubacteria" "Candidatus Rokubacteria bacterium GWC2_70_16"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Candidatus Peregrinibacteria bacterium CG1_02_54_53" NA NA "Candidatus Peregrinibacteria" "Candidatus Peregrinibacteria bacterium CG1_02_54_53"
"ncbi" "Acidobacteriales bacterium 59-55" NA "Acidobacteriia" "Acidobacteria" "Acidobacteriales bacterium 59-55"
"ncbi" "Steroidobacter denitrificans" "Steroidobacter" "Gammaproteobacteria" "Proteobacteria" "Steroidobacter denitrificans"
"ncbi" "Gemmatimonadetes bacterium SCN 70-22" NA NA "Gemmatimonadetes" "Gemmatimonadetes bacterium SCN 70-22"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Verrucomicrobia bacterium GWF2_62_7" NA NA "Verrucomicrobia" "Verrucomicrobia bacterium GWF2_62_7"
"ncbi" "Candidatus Koribacter versatilis Ellin345" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria" "Candidatus Koribacter versatilis Ellin345"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Ktedonobacter racemifer DSM 44963" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi" "Ktedonobacter racemifer DSM 44963"
"ncbi" "Streptomyces aidingensis" "Streptomyces" "Actinobacteria" "Actinobacteria" "Streptomyces aidingensis"
"ncbi" "Rubinisphaera brasiliensis DSM 5305" "Rubinisphaera" "Planctomycetia" "Planctomycetes" "Rubinisphaera brasiliensis DSM 5305"
"ncbi" "Ensifer adhaerens" "Ensifer" "Alphaproteobacteria" "Proteobacteria" "Ensifer adhaerens"
"ncbi" "Bradyrhizobium oligotrophicum S58" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium oligotrophicum S58"
"ncbi" "Sinorhizobium saheli" "Sinorhizobium" "Alphaproteobacteria" "Proteobacteria" "Sinorhizobium saheli"
"ncbi" "Rhodopseudomonas palustris BisB18" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria" "Rhodopseudomonas palustris BisB18"
"ncbi" "Burkholderia ubonensis" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia ubonensis"
"ncbi" "Rhodovulum sp. PH10" "Rhodovulum" "Alphaproteobacteria" "Proteobacteria" "Rhodovulum sp. PH10"
"ncbi" "Methylocella silvestris BL2" "Methylocella" "Alphaproteobacteria" "Proteobacteria" "Methylocella silvestris BL2"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Legionella erythra" "Legionella" "Gammaproteobacteria" "Proteobacteria" "Legionella erythra"
"ncbi" "Granulicella mallensis MP5ACTX8" "Granulicella" "Acidobacteriia" "Acidobacteria" "Granulicella mallensis MP5ACTX8"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Pedosphaera parvula Ellin514" "Pedosphaera" "Verrucomicrobiae" "Verrucomicrobia" "Pedosphaera parvula Ellin514"
"ncbi" "Rhodanobacter denitrificans" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria" "Rhodanobacter denitrificans"
"ncbi" "Candidatus Solibacter usitatus Ellin6076" "Candidatus Solibacter" "Solibacteres" "Acidobacteria" "Candidatus Solibacter usitatus Ellin6076"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Burkholderia terrae BS001" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia terrae BS001"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Meiothermus silvanus DSM 9946" "Meiothermus" "Deinococci" "Deinococcus-Thermus" "Meiothermus silvanus DSM 9946"
"ncbi" "mine drainage metagenome" NA NA NA "mine drainage metagenome"
"ncbi" "Ensifer sp. LC163" "Ensifer" "Alphaproteobacteria" "Proteobacteria" "Ensifer sp. LC163"
"ncbi" "Xanthomonas translucens pv. phlei" "Xanthomonas" "Gammaproteobacteria" "Proteobacteria" "Xanthomonas translucens pv. phlei"
"ncbi" "Burkholderia pseudomallei 1710b" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia pseudomallei 1710b"
"ncbi" "Shewanella baltica OS185" "Shewanella" "Gammaproteobacteria" "Proteobacteria" "Shewanella baltica OS185"
"ncbi" "Pannonibacter phragmitetus" "Pannonibacter" "Alphaproteobacteria" "Proteobacteria" "Pannonibacter phragmitetus"
"ncbi" "Methylobacterium aquaticum" "Methylobacterium" "Alphaproteobacteria" "Proteobacteria" "Methylobacterium aquaticum"
"ncbi" "Xylella fastidiosa 9a5c" "Xylella" "Gammaproteobacteria" "Proteobacteria" "Xylella fastidiosa 9a5c"
"ncbi" "Afipia sp. P52-10" "Afipia" "Alphaproteobacteria" "Proteobacteria" "Afipia sp. P52-10"
"ncbi" "Methylobacterium sp. Leaf108" "Methylobacterium" "Alphaproteobacteria" "Proteobacteria" "Methylobacterium sp. Leaf108"
"ncbi" "uncultured Desulfofustis sp. PB-SRB1" "Desulfofustis" "Deltaproteobacteria" "Proteobacteria" "uncultured Desulfofustis sp. PB-SRB1"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Bacillus sp. FJAT-18017" "Bacillus" "Bacilli" "Firmicutes" "Bacillus sp. FJAT-18017"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Acidihalobacter prosperus" "Acidihalobacter" "Gammaproteobacteria" "Proteobacteria" "Acidihalobacter prosperus"
"ncbi" "Bradyrhizobium lablabi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium lablabi"
"ncbi" "Geobacillus sp. Y4.1MC1" "Geobacillus" "Bacilli" "Firmicutes" "Geobacillus sp. Y4.1MC1"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Pseudoxanthomonas suwonensis" "Pseudoxanthomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudoxanthomonas suwonensis"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Advenella kashmirensis W13003" "Advenella" "Betaproteobacteria" "Proteobacteria" "Advenella kashmirensis W13003"
"ncbi" "Ferrimonas balearica DSM 9799" "Ferrimonas" "Gammaproteobacteria" "Proteobacteria" "Ferrimonas balearica DSM 9799"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Oscillatoriales cyanobacterium JSC-12" NA NA "Cyanobacteria" "Oscillatoriales cyanobacterium JSC-12"
"ncbi" "Candidatus Contendobacter odensis Run_B_J11" "Candidatus Contendobacter" "Gammaproteobacteria" "Proteobacteria" "Candidatus Contendobacter odensis Run_B_J11"
"ncbi" "Candidatus Magnetomorum sp. HK-1" "Candidatus Magnetomorum" "Deltaproteobacteria" "Proteobacteria" "Candidatus Magnetomorum sp. HK-1"
"ncbi" "Rhodanobacter sp. Root480" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria" "Rhodanobacter sp. Root480"
"ncbi" "Candidatus Nitrospira nitrificans" "Nitrospira" "Nitrospira" "Nitrospirae" "Candidatus Nitrospira nitrificans"
"ncbi" "Leptolyngbya boryana IAM M-101" "Leptolyngbya" NA "Cyanobacteria" "Leptolyngbya boryana IAM M-101"
"ncbi" "Thioalkalivibrio sulfidophilus HL-EbGr7" "Thioalkalivibrio" "Gammaproteobacteria" "Proteobacteria" "Thioalkalivibrio sulfidophilus HL-EbGr7"
"ncbi" "Candidatus Accumulibacter sp. SK-02" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria" "Candidatus Accumulibacter sp. SK-02"
"ncbi" "Rhizomicrobium sp. SCGC AG-212-E05" "Rhizomicrobium" "Alphaproteobacteria" "Proteobacteria" "Rhizomicrobium sp. SCGC AG-212-E05"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Paenibacillus jilunlii" "Paenibacillus" "Bacilli" "Firmicutes" "Paenibacillus jilunlii"
"ncbi" "Enterococcus faecium" "Enterococcus" "Bacilli" "Firmicutes" "Enterococcus faecium"
"ncbi" "Actinoplanes sp. ATCC 53533" "Actinoplanes" "Actinobacteria" "Actinobacteria" "Actinoplanes sp. ATCC 53533"
"ncbi" "Ktedonobacter racemifer DSM 44963" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi" "Ktedonobacter racemifer DSM 44963"
"ncbi" "Coxiellaceae bacterium HT99" "Candidatus Berkiella" "Gammaproteobacteria" "Proteobacteria" "Coxiellaceae bacterium HT99"
"ncbi" "Xanthobacter autotrophicus Py2" "Xanthobacter" "Alphaproteobacteria" "Proteobacteria" "Xanthobacter autotrophicus Py2"
"ncbi" "Methylobacterium populi" "Methylobacterium" "Alphaproteobacteria" "Proteobacteria" "Methylobacterium populi"
